Date,SPY,QQQ,IWM,DIA,VTV,VUG,MDY,EFA,VEA,IEV,EWJ,EWU,EEM,VWO,FXI,EWZ,INDA,AGG,BND,IEF,TLT,SHY,LQD,VCIT,VCSH,HYG,JNK,SJNK,GLD,SLV,DBC,USO,PDBC,VNQ,IYR,SCHH,IGF,PAVE,UUP,BIL,SHV
2026-03-18,657.9335,593.4987,245.4363,460.2953,194.7082,74.8375,612.1948,95.1838,63.8348,66.2605,83.6953,44.7391,57.2624,54.1456,35.9302,35.9181,47.72,98.054,72.6996,94.4882,85.6409,81.5416,107.0589,81.3762,77.9743,77.8437,93.5094,24.3547,444.74,68.7,29.27,121.67,17.46,90.1924,96.3668,21.8765,65.6363,50.2219,27.85,90.4749,108.9552
2026-03-19,656.3122,591.623,247.0425,458.3666,194.4311,74.5964,613.7172,95.0164,63.7156,66.1229,83.6256,44.4729,57.3221,53.9459,35.9203,36.1558,47.52,98.1625,72.7785,94.4783,86.1628,81.5218,107.5316,81.5927,78.0629,78.0986,93.7148,24.4036,426.41,65.68,28.84,117.36,17.22,89.8295,95.9986,21.8074,65.9617,49.9025,27.58,90.4749,108.9552
2026-03-20,646.9034,580.6888,241.6454,454.2061,192.5013,73.2211,599.9774,92.1321,61.7152,64.0692,80.7612,43.2307,55.3523,52.4976,34.898,34.7294,46.59,97.3436,72.1963,93.6296,84.528,81.3439,106.212,80.8252,77.7476,77.3731,92.893,24.2277,413.38,61.52,28.94,121.43,17.33,87.0441,92.9934,21.0864,64.3938,48.9342,27.68,90.5046,108.9849
2026-03-23,653.6959,587.3546,246.8629,460.2636,193.8571,74.2189,611.1497,94.347,63.3267,65.6218,83.0985,43.9307,57.0137,53.7361,35.1163,36.5025,47.63,97.7086,72.4726,93.9257,85.0795,81.4625,106.9112,81.2188,77.9447,77.8829,93.4311,24.3645,404.04,62.47,27.75,110.56,16.59,87.7208,93.6501,21.2444,65.0249,50.1121,27.56,90.5144,109.0047
2026-03-24,651.5016,583.3389,248.1898,459.4666,194.916,73.3608,616.2569,93.7859,62.8193,65.3368,82.83,43.773,56.2277,53.2467,35.0766,36.3242,46.39,97.4422,72.2852,93.6099,84.7053,81.3439,106.6945,81.0614,77.8265,77.6182,93.167,24.2961,404.13,62.95,28.24,114.54,16.88,87.1419,93.0332,21.116,65.4292,50.8808,27.65,90.5243,109.0145
2026-03-25,655.1322,587.1747,251.2226,462.4256,195.579,73.8779,621.454,95.1542,63.635,66.2802,84.292,44.5025,57.1231,54.2755,35.7317,37.186,47.42,97.7876,72.5614,94.1033,85.5227,81.4329,107.0786,81.2876,77.9151,77.8633,93.48,24.3743,416.29,65.21,28.17,113.39,16.83,87.0725,93.0332,21.1111,65.9321,51.2451,27.7,90.5144,109.0244
2026-03-26,643.4324,573.1601,246.853,457.6134,194.2332,71.9605,612.2469,93.1854,62.1528,64.9438,82.263,43.5955,55.1832,52.7873,34.6697,36.453,46.61,97.235,72.1372,93.3434,84.8038,81.255,106.2415,80.6875,77.6491,77.3731,92.893,24.2375,400.64,60.77,28.44,117.26,17.02,86.9536,92.8839,21.0912,65.4588,50.0622,27.81,90.5342,109.0244
2026-03-27,632.4606,561.9625,242.5233,449.7227,192.4012,70.317,602.3016,92.3388,61.7251,64.3443,80.99,43.4969,54.9146,52.4277,34.5903,36.2846,45.82,97.2252,72.1372,93.3533,84.3409,81.423,105.9855,80.5989,77.7279,77.177,92.6093,24.1789,414.7,63.44,29.1,124.2,17.4,86.2399,92.1575,20.9522,65.4588,49.6929,27.84,90.5639,109.0639
2026-03-30,630.3461,557.6672,239.0415,450.3902,192.0827,69.9241,597.5435,92.6046,61.7052,64.6981,81.0795,43.8124,54.4669,52.3578,34.7392,36.4233,45.42,97.7185,72.5022,94.0145,85.4636,81.5317,106.665,80.9728,77.8757,77.2653,92.7072,24.2179,414.58,63.52,29.26,129.83,17.5,86.567,92.6053,21.0217,65.5475,49.1039,27.98,90.5737,109.0837
2026-03-31,648.6689,576.5464,247.4116,461.4791,195.2372,72.7177,615.2295,95.6169,63.7445,66.7617,83.9837,44.9166,56.4963,53.9858,35.6325,38.028,46.84,97.9454,72.6601,94.1822,85.375,81.6009,107.3346,81.4155,78.1023,78.0006,93.6464,24.4036,430.29,68.14,28.95,127.25,17.32,87.925,94.0979,21.3394,66.0702,50.7211,27.78,90.5737,109.0936
2026-04-01,653.5563,583.6686,248.9679,463.7607,195.7049,73.5118,620.247,97.0739,64.7989,67.7345,86.0127,45.6954,56.9341,54.1456,35.295,38.0082,46.71,98.0118,72.6898,94.1001,85.2909,81.5979,107.4494,81.5282,78.1686,78.1917,93.9169,24.4537,437.82,68.14,28.68,124.09,17.1,88.2422,94.4164,21.4288,66.2871,51.5995,27.73,90.5975,109.1075
2026-04-02,654.1448,584.3378,250.6938,463.3422,196.0233,73.5901,620.8555,96.4734,64.3015,67.4102,84.8291,45.5771,56.2974,53.7561,35.295,37.9883,46.65,98.2395,72.8482,94.3179,85.815,81.6376,107.9042,81.7455,78.2279,78.3789,94.1628,24.5028,429.41,65.79,29.33,137.92,17.52,89.4417,95.7797,21.7565,66.7407,51.2102,27.86,90.6174,109.1471
2026-04-06,657.2368,587.854,251.7613,465.0459,196.8691,73.9314,623.6486,96.9557,64.779,67.7836,85.1076,45.7645,56.8147,53.9459,35.2851,38.1766,47.25,98.0613,72.7393,94.0704,85.6765,81.5583,107.7361,81.6072,78.1587,78.5168,94.3497,24.5323,427.65,66.09,29.48,138.94,17.55,89.5705,95.8991,21.7664,66.7111,51.34,27.83,90.6372,109.157
2026-04-07,657.526,587.9439,252.31,464.1591,196.6104,74.0729,624.3369,96.8179,64.7492,67.6461,85.0479,45.6659,57.0137,54.0258,35.2156,38.0973,47.36,98.1801,72.8482,94.308,85.6667,81.6177,107.8548,81.7653,78.2576,78.5365,94.3596,24.5323,431.81,65.94,29.37,138.08,17.52,89.6994,95.9887,21.8062,66.7506,51.3949,27.75,90.6471,109.1669
2026-04-08,674.2729,605.4247,259.8521,477.3901,200.9888,76.0656,642.0827,100.5981,67.4649,70.3189,88.9268,47.1447,60.1275,56.4329,36.0791,39.1869,49.27,98.4375,72.9868,94.5159,85.9435,81.697,108.2701,82.032,78.3664,78.9995,94.9105,24.6699,434.53,67.47,28.56,124.58,17.01,91.3152,97.7102,22.1835,67.7959,53.7957,27.53,90.6471,109.1769
2026-04-09,678.1628,609.5202,261.3385,480.12,201.9541,76.5018,643.559,100.3618,67.1963,70.201,87.7433,46.9672,59.9683,56.373,36.0195,40.1577,49.07,98.4969,73.0165,94.4862,85.726,81.7169,108.2701,82.0814,78.4059,79.0882,94.999,24.6896,437.91,68.39,28.71,126.96,17.12,91.9694,98.4167,22.392,68.072,54.4894,27.48,90.657,109.1967
2026-04-10,677.7141,610.3992,260.6801,477.4798,200.3221,76.7699,641.5041,100.5882,67.3853,70.4172,87.6537,46.9968,60.2469,56.6826,35.9798,40.9403,49.34,98.3286,72.9076,94.3278,85.5183,81.6871,107.9833,81.953,78.3268,78.7729,94.6744,24.6011,437.13,69.08,28.5,124.82,16.97,92.1676,98.5361,22.4615,67.6578,54.5543,27.44,90.6867,109.2264
2026-04-13,684.337,616.7123,264.4411,480.3491,201.6157,77.807,648.4768,101.2084,67.8528,70.9183,87.8726,47.1841,60.7542,57.1121,36.1883,41.1285,49.35,98.5266,73.066,94.5357,85.7754,81.7466,108.3987,82.2,78.4455,79.0685,95.0088,24.6797,435.36,68.28,28.96,128.47,17.27,92.5146,98.964,22.5112,67.0464,54.9237,27.38,90.6867,109.2264
2026-04-14,692.6755,627.9099,268.0825,483.6967,201.964,79.3653,651.7686,102.0255,68.5293,71.4588,88.9268,47.3911,61.9182,57.9112,36.6151,41.3365,49.7,98.784,73.2442,94.8427,86.2303,81.8061,108.7546,82.4272,78.5345,79.3049,95.2941,24.7387,445.09,72.04,28.84,123.85,17.18,93.3968,99.9293,22.7296,66.9675,54.9037,27.32,90.6967,109.2462
2026-04-15,698.1414,636.7003,268.7509,482.9296,201.0485,80.8537,649.7836,101.7006,68.3403,71.1345,88.5887,47.125,61.8784,58.021,36.6052,41.069,49.98,98.6256,73.1452,94.6347,85.8545,81.7863,108.7151,82.3581,78.5246,79.2655,95.2351,24.7289,440.46,71.84,28.89,122.59,17.23,93.4662,99.9791,22.7197,66.5829,53.9654,27.29,90.7066,109.2462
2026-04-16,699.857,639.7669,269.3096,483.8362,201.5859,80.9935,651.0903,101.4053,68.2706,70.9085,88.9268,47.1644,62.1271,58.1409,36.9525,41.0789,50.0,98.487,73.0363,94.4664,85.3107,81.7565,108.2108,82.1308,78.4455,79.1572,95.1367,24.7092,440.08,71.24,29.11,125.84,17.35,94.3286,100.8647,22.9183,66.435,53.7358,27.37,90.7165,109.2562
2026-04-17,708.3152,648.1377,275.1257,492.6035,203.2377,82.2288,663.7787,102.6949,69.2654,71.9796,89.7026,47.5686,63.3109,59.1097,37.3198,40.7719,51.28,98.8533,73.3234,94.9813,86.0918,81.9151,108.814,82.4766,78.6433,79.4527,95.5007,24.7977,445.93,73.63,28.29,116.04,16.84,95.8353,102.4768,23.2659,66.6224,54.9636,27.36,90.7462,109.3057
2026-04-20,706.8988,646.08,276.692,492.7131,203.2477,82.0057,667.9185,102.2913,68.967,71.7437,88.8473,47.3221,62.8533,58.8401,37.3793,40.9105,50.53,98.8434,73.2739,94.8922,86.0721,81.8755,108.8041,82.4964,78.6235,79.3837,95.4122,24.7977,442.09,72.15,28.67,121.32,17.1,96.1823,102.7256,23.3155,66.4054,55.3729,27.32,90.7561,109.3057
2026-04-21,702.2708,643.6227,273.8588,489.7528,201.974,81.4097,663.9683,100.0468,67.4649,70.1911,86.6691,46.2771,61.9281,58.1309,36.8334,40.4053,49.8,98.4771,73.0462,94.4763,85.5974,81.7565,108.3888,82.2198,78.495,79.1768,95.1761,24.7486,429.57,68.49,29.21,128.25,17.4,94.4773,100.9543,22.9282,65.6757,55.1433,27.47,90.766,109.3156
2026-04-22,709.3825,654.3909,275.8241,493.1417,201.8745,82.928,661.4446,100.3815,67.9921,70.3385,87.2858,46.4841,63.0523,58.6902,36.6945,40.2072,49.98,98.6157,73.1254,94.5753,85.7655,81.7962,108.5964,82.3087,78.5444,79.3049,95.3335,24.778,435.26,70.37,29.51,129.4,17.59,93.6942,100.1383,22.6701,65.942,55.0335,27.48,90.766,109.3354
2026-04-23,706.6296,650.7049,274.8663,491.3874,203.0984,81.9491,661.3647,99.6629,67.3356,69.9062,86.5995,46.1391,62.0276,57.8512,36.2181,39.7119,49.41,98.4573,72.9967,94.4268,85.5777,81.7565,108.2998,82.1407,78.4653,79.1768,95.1662,24.7486,431.04,68.38,29.89,134.72,17.84,94.6557,101.1632,22.9878,66.4153,56.2514,27.53,90.7859,109.3454
2026-04-24,712.1055,663.1512,275.9937,490.6,202.5312,83.1578,662.821,100.1846,67.7832,70.3385,86.8481,46.3264,63.4104,58.9499,36.5853,39.5634,49.58,98.5959,73.1254,94.6149,85.7359,81.8457,108.3789,82.2494,78.584,79.2852,95.3138,24.778,433.25,68.79,29.86,132.4,17.79,94.4674,100.9145,22.9382,66.8098,56.0018,27.48,90.8057,109.3751
2026-04-27,713.3323,663.5009,276.4825,490.2213,202.4616,83.3975,663.1503,99.8007,67.7136,69.975,87.2062,45.9518,63.3109,58.6603,36.1784,39.5138,49.38,98.4474,73.0066,94.3971,85.3107,81.8259,108.0723,82.0814,78.5048,79.3148,95.3335,24.7879,429.89,68.33,30.09,134.72,17.95,93.9519,100.3373,22.819,66.366,56.1715,27.45,90.8156,109.385
2026-04-28,709.8612,656.8282,273.2602,489.8126,202.5014,82.6783,656.5068,99.3872,67.3754,69.6114,87.0868,45.8926,62.6643,58.2508,35.9798,39.3157,49.23,98.4078,72.9868,94.308,85.3997,81.7763,108.1218,82.032,78.4851,79.2064,95.2253,24.7486,421.91,66.2,30.34,139.6,18.07,94.8143,101.2429,23.0474,66.6027,55.6324,27.53,90.8255,109.3949
2026-04-29,709.7515,660.8438,271.4345,487.0716,202.5909,82.5884,651.6988,98.3733,66.7288,68.8056,86.3409,45.3405,62.3658,58.0111,36.0692,38.2855,49.03,97.9722,72.6601,93.8624,84.7372,81.6673,107.5186,81.6566,78.2972,78.9404,94.9301,24.6994,417.41,64.84,31.08,150.63,18.5,94.0709,100.407,22.8984,65.6165,55.0335,27.61,90.8255,109.3949
2026-04-30,716.8133,667.007,277.3105,495.0255,205.7653,83.0779,662.5219,100.7261,68.4398,70.4466,88.6185,46.4841,63.6591,58.86,36.5158,39.3256,49.42,98.1108,72.769,94.0407,84.6581,81.7565,107.6372,81.8542,78.3961,79.1867,95.2548,24.778,423.66,66.66,31.1,147.09,18.53,95.4884,102.1285,23.2559,67.5789,56.6906,27.36,90.8354,109.4147
2026-05-01,718.7982,673.41,278.6174,493.4008,204.9393,83.7671,662.7014,100.5095,68.3602,70.4073,87.8228,46.356,63.7984,58.92,36.5357,39.0582,49.12,98.2399,72.8703,94.1122,84.9608,81.7694,107.811,81.9098,78.3971,79.2847,95.3507,24.781,423.18,68.29,30.81,142.8,18.37,95.2207,101.8598,23.2261,67.1943,56.5908,27.41,90.8652,109.4426
2026-05-04,716.165,672.1414,277.2208,487.9587,203.6457,83.6273,658.6814,99.1313,67.5544,69.1495,87.6438,45.7645,63.7685,58.6603,36.2776,38.6718,48.63,97.932,72.622,93.7645,84.3157,81.67,107.4635,81.7015,78.3474,79.0273,95.054,24.7118,414.71,65.94,31.33,147.61,18.68,94.626,101.1334,23.0772,66.6125,56.0916,27.48,90.8851,109.4625
2026-05-05,721.9102,680.8618,281.8896,491.3476,205.5066,84.2166,667.1703,100.4504,68.6188,70.1125,88.7776,45.794,65.0618,59.2895,36.2181,39.3355,49.16,98.1108,72.7511,93.9036,84.7822,81.7098,107.8606,81.8403,78.3772,79.1461,95.1727,24.7513,418.27,65.91,31.2,144.17,18.59,94.9233,101.4419,23.1467,67.0563,57.2696,27.5,90.8951,109.4625
2026-05-06,731.9443,695.0062,286.1196,497.4176,206.9196,85.8048,679.2103,103.1773,70.4989,72.0975,91.1846,46.77,67.141,60.6779,37.2106,39.5237,50.03,98.528,73.0591,94.3705,85.4272,81.8192,108.3967,82.1974,78.5261,79.3838,95.4892,24.8008,430.96,70.13,30.21,133.95,18.03,96.2417,102.7753,23.4545,67.007,58.2479,27.35,90.8851,109.4823
2026-05-07,729.7001,694.1771,281.5904,494.2879,204.8996,85.9547,670.7015,101.2872,69.3052,70.5351,90.4983,45.6166,66.2457,60.1385,36.9128,38.4341,49.82,98.2896,72.8703,94.0824,85.0005,81.7496,107.9499,81.9296,78.4467,79.0867,95.1529,24.7316,431.68,71.6,30.25,134.97,18.05,95.5478,102.0588,23.2758,66.1688,56.7106,27.41,90.905,109.4923
2026-05-08,735.7246,710.4492,283.4958,494.5072,206.024,86.7438,673.5644,102.3405,70.4591,71.105,91.7216,46.0405,67.5887,60.4681,36.9625,38.7511,49.84,98.518,73.0591,94.3307,85.4272,81.8192,108.4066,82.2172,78.5459,79.364,95.4694,24.8008,433.77,73.01,30.3,133.59,18.07,95.7758,102.2678,23.3652,66.0504,56.6906,27.34,90.9249,109.532
2026-05-11,737.4003,712.507,284.653,495.484,207.2281,86.7138,671.9584,102.1239,70.4492,70.9969,91.7614,45.9912,67.5389,60.3183,37.1908,38.2954,48.42,98.2598,72.8803,94.0128,84.9112,81.7396,108.1386,82.0387,78.4963,79.2055,95.2716,24.7415,434.65,78.0,31.06,138.66,18.55,95.8452,102.3375,23.385,66.4843,56.9402,27.35,90.9448,109.532
2026-05-12,736.2831,706.4636,281.8996,496.2615,207.4868,86.4641,667.3897,101.5333,69.6036,70.3484,91.5625,45.9419,65.4797,59.3195,37.0518,37.8794,47.52,97.9717,72.6617,93.695,84.3455,81.68,107.7712,81.8205,78.3871,79.0966,95.1331,24.7118,432.93,78.55,31.69,144.3,18.91,95.8452,102.3474,23.4148,66.435,56.4211,27.45,90.9547,109.542
2026-05-13,740.4025,713.9255,281.9994,495.5139,207.3475,87.4131,665.7638,102.2125,70.2602,70.7906,92.5869,46.2377,66.8625,59.8688,37.9749,36.4332,47.98,98.0114,72.6915,93.695,84.157,81.7098,107.8308,81.8899,78.4368,79.1362,95.1331,24.7415,430.5,79.35,31.37,142.04,18.7,95.0522,101.5115,23.2559,66.1589,56.3711,27.51,90.9547,109.542
2026-05-14,746.2475,718.9998,283.7752,499.1619,207.9843,88.392,668.5269,101.8483,70.1905,70.653,91.5625,45.9715,67.0316,59.8888,36.9625,36.7799,48.36,97.9816,72.6717,93.6354,84.276,81.68,107.7613,81.7907,78.3871,79.0768,95.0737,24.7316,427.21,75.51,31.15,143.0,18.6,94.4872,100.8349,23.1666,66.3857,56.7305,27.62,90.9746,109.5519
2026-05-15,737.2706,708.1518,276.9414,494.0219,205.6558,87.3332,657.6539,100.1354,68.7183,69.2674,90.5779,44.9265,64.7335,58.3706,35.9302,35.8883,47.99,97.3658,72.2545,92.8903,83.0256,81.5806,107.0763,81.3345,78.2085,78.6906,94.6781,24.6327,417.29,69.04,31.19,148.23,18.61,93.0895,99.3123,22.8091,65.1333,55.313,27.77,90.9945,109.5917
2026-05-18,736.752,705.1051,275.3153,495.6575,206.3623,86.9935,656.7462,101.0608,69.156,70.2894,90.4287,45.9715,64.634,58.4106,35.8905,36.3935,47.84,97.3559,72.2048,92.8506,82.9263,81.6203,106.8778,81.2353,78.1886,78.7698,94.7276,24.6525,418.43,69.94,31.38,149.29,18.72,94.1799,100.4169,23.0871,65.7152,54.6242,27.7,90.9945,109.6016
2026-05-19,731.8446,700.7599,272.3523,492.6357,206.0638,86.1944,650.5018,100.3323,68.6288,69.8865,89.8021,45.6363,63.9277,57.8013,36.0096,35.5516,47.27,96.9784,71.9664,92.493,82.3904,81.5607,106.3417,80.8782,78.0794,78.5816,94.5001,24.613,411.5,66.9,31.61,152.96,18.84,94.4475,100.7652,23.1765,65.8138,53.6759,27.79,91.0144,109.6116
2026-05-20,739.3453,712.3672,279.206,498.8787,207.3574,87.3032,662.7812,102.0058,69.8324,71.1247,90.7171,46.3954,65.1215,58.6004,35.9699,36.4034,48.02,97.5644,72.3637,93.1188,83.2737,81.67,107.1657,81.4237,78.2978,79.0867,95.0737,24.7217,417.4,68.73,30.88,144.27,18.42,95.647,101.9096,23.4545,66.2674,54.3946,27.73,91.0342,109.6315
2026-05-21,740.8115,713.7256,281.8198,501.7409,207.9943,87.3831,663.5992,102.5669,70.3199,71.7044,90.8762,46.6715,65.6886,58.6303,35.6225,36.661,48.03,97.6836,72.4432,93.1784,83.5813,81.6601,107.3841,81.4733,78.3176,79.1263,95.1529,24.7316,416.99,69.45,30.7,142.54,18.31,95.8254,102.0588,23.4843,66.5534,54.4445,27.73,91.0342,109.6414
2026-05-22,743.724,716.7523,284.4436,504.7427,209.8651,87.443,668.9858,102.3602,70.0911,71.4588,91.1149,46.425,65.5393,58.91,35.2553,36.027,48.39,97.783,72.5127,93.2579,84.0378,81.6402,107.5826,81.5527,78.2879,79.1362,95.2023,24.7513,413.82,68.36,30.54,140.92,18.2,95.9245,102.2181,23.524,66.4646,54.8438,27.77,91.0541,109.6613
2026-05-26,748.6613,729.4784,289.8208,503.8751,211.089,88.1023,679.3799,103.4923,71.4042,72.2351,92.398,46.7503,68.0463,60.1585,35.4836,36.1459,48.55,98.0611,72.7213,93.6552,84.4547,81.7297,107.9897,81.8701,78.4566,79.4036,95.509,24.8107,414.0,69.72,30.03,137.0,17.91,96.3706,102.6161,23.673,66.7111,56.2114,27.75,91.074,109.6712
2026-05-27,748.5316,728.6493,289.6811,505.5006,210.8303,88.1123,676.8762,103.1379,71.0361,72.1663,91.7913,46.563,68.0364,60.2184,35.0568,35.7695,48.55,98.1406,72.7909,93.695,84.6532,81.7396,108.1386,81.9296,78.4864,79.3541,95.4694,24.8008,408.49,67.5,29.49,131.03,17.6,96.0732,102.2877,23.5836,66.2082,56.6207,27.75,91.084,109.6911
2026-05-28,752.6609,734.7925,291.3372,505.6701,210.6014,89.1212,677.5645,103.0591,71.2848,71.8911,92.1991,46.3363,68.2552,59.8289,34.7292,35.7695,48.69,98.3392,72.9299,93.9135,85.0898,81.7794,108.4662,82.0685,78.5459,79.4531,95.5683,24.8205,412.77,68.36,29.72,130.78,17.72,95.7065,101.8101,23.5042,65.8631,56.3512,27.7,91.0939,109.701
2026-05-29,754.5361,737.4995,289.741,509.39,210.8104,89.5007,678.921,103.1674,71.3942,71.842,92.4576,46.2673,68.2453,59.8089,34.7888,35.5714,48.56,98.3988,72.9697,94.0228,85.1097,81.8192,108.5654,82.1776,78.6055,79.5323,95.7167,24.8502,417.12,68.33,29.48,129.09,17.62,94.8639,100.9344,23.2857,65.6757,56.2114,27.66,91.1237,109.7309
2026-06-01,756.5908,741.9247,288.2944,510.0482,210.3825,90.19,678.3325,102.813,71.4937,71.4883,92.4278,46.0306,69.7176,60.3483,35.0766,35.3336,47.99,98.35,72.9368,93.8603,85.1555,81.7723,108.5485,82.1188,78.5726,79.4716,95.6401,24.8333,411.26,67.67,29.99,135.5,17.87,93.2679,99.1133,22.8488,64.8178,55.882,27.76,91.1327,109.7418
2026-06-02,757.6182,745.3409,290.968,512.6511,212.2234,89.9403,684.4473,103.384,71.9413,71.9403,93.0743,46.2673,70.4339,61.1174,36.089,35.4426,48.03,98.3799,72.9567,93.9301,85.3348,81.7723,108.5385,82.1088,78.5627,79.5313,95.6799,24.8333,411.95,67.99,30.12,137.27,17.98,93.6942,99.5014,22.9084,65.7546,56.7904,27.76,91.1227,109.7618
2026-06-03,752.3019,743.3931,286.9875,506.8769,212.2533,88.8315,683.7989,102.498,71.2947,71.0362,93.4324,45.7645,69.5584,60.2584,35.2751,34.3133,47.36,98.1706,72.8172,93.6909,84.9961,81.7324,108.2396,81.9296,78.5029,79.3123,95.471,24.8035,407.87,66.21,30.29,140.86,18.05,93.5851,99.5114,22.9183,65.3799,57.1897,27.86,91.1427,109.7618
2026-06-04,755.1446,739.797,291.3172,515.2939,213.8852,89.0612,686.2728,103.3151,71.4638,71.8518,93.6213,46.218,68.7427,60.2384,35.2057,34.452,48.02,98.3301,72.9168,93.8105,85.1854,81.7922,108.4688,82.0391,78.5527,79.4616,95.6202,24.8234,411.27,66.98,29.88,136.74,17.85,95.2604,101.2926,23.3056,65.7941,57.5092,27.84,91.1427,109.7717
2026-06-05,735.6548,704.286,280.9818,508.313,210.9796,85.8348,672.916,100.667,68.8078,70.3287,90.2298,45.725,64.256,57.9611,34.491,33.6893,47.34,97.8417,72.5879,93.3121,84.747,81.6227,107.7912,81.581,78.3235,79.0635,95.2025,24.7438,396.24,61.57,29.23,133.02,17.46,95.9444,102.0389,23.5141,65.2615,56.5808,28.02,91.1825,109.8017
2026-06-08,737.3204,715.2839,283.4359,507.5251,211.5169,86.1145,674.5719,101.2773,69.4942,70.6726,91.4531,45.7743,65.41,58.2608,34.4215,33.3723,47.21,97.8417,72.568,93.2124,84.3086,81.6626,107.6815,81.571,78.3435,79.173,95.2721,24.7538,397.27,61.58,29.47,135.15,17.62,94.6359,100.5861,23.1963,64.7882,56.4111,28.03,91.1925,109.8116
2026-06-09,735.1561,707.053,284.3438,508.0237,212.6414,85.2754,679.9884,101.297,69.4743,71.0068,90.4585,45.6264,65.4797,58.3806,34.4315,33.6001,47.54,98.041,72.7275,93.4716,84.8068,81.7025,108.0303,81.7503,78.4331,79.2526,95.3915,24.7935,390.78,59.01,29.07,131.3,17.38,96.8167,102.9843,23.7425,65.0742,57.0699,28.01,91.1925,109.8216
2026-06-10,723.5659,692.9285,281.3808,498.8887,210.5019,83.5473,670.1729,99.9877,68.4497,70.1224,88.8075,45.1631,64.3257,57.6515,34.491,33.4614,47.3,97.9812,72.6677,93.3819,84.5677,81.7025,107.7812,81.6407,78.4132,79.1033,95.2025,24.7339,374.58,57.66,29.17,134.3,17.43,96.8266,103.0142,23.7624,65.1333,55.2032,28.05,91.2025,109.8316
2026-06-11,735.8643,716.3328,289.721,507.9738,214.0246,85.0257,687.1406,103.0985,70.9366,72.4021,91.6819,46.2377,67.151,59.0298,34.6498,34.4817,47.79,98.5493,73.0863,94.0298,85.6636,81.8521,108.698,82.1786,78.6424,79.5711,95.7495,24.8631,386.32,60.82,28.85,128.83,17.24,96.7572,102.9445,23.7624,65.9222,57.0799,27.95,91.2125,109.8515
2026-06-12,739.844,720.5482,292.255,511.6638,216.0247,85.1755,692.0184,103.384,71.1754,72.579,92.209,46.494,67.529,59.4793,35.027,34.769,48.33,98.4297,72.9966,93.8703,85.4544,81.8321,108.6282,82.1188,78.6224,79.5711,95.7694,24.8532,386.54,61.29,28.55,125.43,17.06,97.6493,103.86,24.0007,66.366,57.6589,27.95,91.2424,109.8814
2026-06-15,752.8904,743.1833,294.64,517.0292,217.1691,87.5729,694.6818,104.08,72.011,72.68,94.06,46.21,69.75,60.7678,35.11,34.64,49.26,98.5194,73.0564,93.97,85.4046,81.872,108.6083,82.1686,78.6723,79.6707,95.9186,24.9029,396.55,63.47,28.22,121.21,16.89,96.9653,103.08,23.812,66.65,58.0682,27.97,91.2424,109.8914
2026-06-16,748.402,729.0588,292.08,520.021,216.9601,86.6939,692.597,104.31,71.9413,72.68,94.12,46.51,68.64,60.0886,34.56,34.41,49.41,98.639,73.166,94.2092,85.8728,81.8919,108.7378,82.2582,78.7121,79.6607,95.8987,24.8929,397.63,63.39,27.9,115.47,16.67,97.2032,103.34,23.8418,66.73,58.3976,27.93,91.2523,109.9113
2026-06-17,739.056,721.7169,289.88,514.895,215.0296,85.5152,684.168,103.78,71.623,72.25,94.45,45.92,68.56,59.739,33.65,34.11,49.06,98.2802,72.8969,93.7108,86.0123,81.6427,108.3891,81.8897,78.4232,79.3621,95.5307,24.8333,388.6,60.61,27.71,114.23,16.54,94.7747,100.62,23.2361,65.98,57.8785,28.18,91.2623,109.8814
2026-06-18,746.74,739.807,295.59,515.52,215.4376,86.8837,691.0,104.41,72.31,72.4,96.26,45.46,70.79,60.77,33.3,33.73,49.58,98.5693,73.0962,94.0497,86.4308,81.7523,108.688,82.1487,78.5627,79.6408,95.8589,24.8929,387.12,59.51,27.63,114.87,16.5,94.7251,100.45,23.2162,66.36,58.4575,28.3,91.3022,109.9413
2026-06-22,744.39,737.95,298.18,517.08,217.577,85.8048,693.83,104.58,72.39,72.37,96.97,45.69,71.21,61.24,33.43,34.27,49.92,98.3002,72.8969,93.6909,85.7732,81.6726,108.399,81.9594,78.4829,79.5711,95.7694,24.883,384.59,58.91,27.41,112.69,16.36,95.7461,101.61,23.5042,66.38,59.1363,28.36,91.3022,109.9313
2026-06-23,733.58,713.65,295.32,516.62,216.363,83.9869,686.82,102.46,70.17,71.45,92.75,45.57,67.17,59.36,32.83,34.15,49.07,98.3799,72.9766,93.8105,85.8828,81.7324,108.5286,82.0391,78.5627,79.5015,95.7197,24.8631,377.32,55.73,27.12,111.26,16.18,97.005,102.99,23.812,66.36,57.7088,28.45,91.3122,109.9512
2026-06-24,733.24,710.62,296.69,518.52,216.5222,83.7371,691.05,102.26,70.28,71.35,92.61,45.45,67.25,58.97,32.36,33.85,49.63,98.8583,73.3055,94.4185,87.0585,81.8321,109.0268,82.3578,78.6922,79.4816,95.66,24.8432,365.92,51.78,26.45,106.29,15.78,97.01,102.85,23.83,66.6,58.3078,28.53,91.3221,109.9612
2026-06-25,734.3,716.38,298.91,519.26,219.408,82.958,697.38,103.15,71.16,72.17,93.39,45.88,67.96,58.8,31.68,34.18,49.43,98.9181,73.3554,94.4783,87.0286,81.8521,109.1165,82.4574,78.742,79.5114,95.7495,24.8631,369.46,52.36,26.93,109.31,16.11,97.19,103.1,23.89,67.32,59.885,28.48,91.3321,109.9811
